6.26223	9.95589	2
8.7163	9.81147	2
12.9077	9.76121	2
4.53163	9.5447	2
9.37297	9.82341	2
10.1673	9.8824	2
9.88778	10.0788	2
17.0911	9.83914	2
17.2774	10.1161	2
10.1196	9.97808	2
13.3653	10.0049	2
5.82816	9.63555	2
5.19435	9.95624	2
10.1073	9.80689	2
17.1408	10.0985	2
17.5689	9.83112	2
19.0962	9.98602	2
15.7183	9.83884	2
16.5253	9.92226	2
9.75084	9.95222	2
6.8808	9.67128	2
9.83258	9.95982	2
14.3771	9.94039	2
12.3838	10.116	2
11.4438	9.86819	2
9.59985	9.81377	2
2.33197	9.6736	2
-0.772845	9.64028	2
20.7778	10.2816	1
4.27113	10.1766	2
13.1354	10.1794	2
12.0619	10.2623	2
8.09427	10.0514	2
8.8475	10.0247	2
6.49364	10.0519	2
7.68669	9.67293	2
11.0552	10.4256	2
7.32098	10.0289	2
6.51404	9.77338	2
7.06672	9.80625	2
9.43619	9.45258	2
4.4826	10.5672	2
7.93892	9.72329	2
11.568	9.74478	2
1.79843	10.0143	2
12.9444	10.0664	2
8.63802	9.9217	2
10.7698	9.88882	2
13.0779	10.3916	2
5.4053	9.87067	2
7.449	10.0876	2
3.75575	10.0465	2
5.39598	10.2736	2
8.37899	9.96762	2
-4.62547	10.0043	2
11.7786	10.2571	2
7.06061	9.704	2
3.85218	10.031	2
4.38038	10.0202	2
10.3599	9.94828	2
13.7885	10.2246	2
14.7397	9.92399	2
8.98741	9.903	2
-0.881031	9.61137	2
15.0347	9.97442	2
9.60561	10.0966	2
0.555641	9.60693	2
1.67758	9.94201	2
11.5087	10.1078	2
5.01131	10.0912	2
10.3978	10.2219	2
12.9719	9.87112	2
3.67521	9.59926	2
6.18863	10.263	2
10.1481	9.97154	2
14.7749	10.2268	2
20.3997	10.2564	1
6.99673	10.3808	2
8.67253	9.88123	2
1.89042	10.0468	2
7.67517	9.99249	2
16.7387	10.2174	2
10.4476	9.81264	2
-7.21008	9.94176	2
16.5004	10.162	2
12.1881	9.87478	2
7.51219	10.1263	2
8.00003	10.1539	2
9.48309	9.99951	2
18.3002	9.77123	2
8.78475	10.0069	2
13.4021	10.1252	2
16.4799	9.92988	2
8.58027	9.87569	2
13.9108	10.0749	2
11.765	9.88832	2
13.7286	9.88284	2
5.96182	10.0024	2
5.30301	10.2235	2
8.49008	9.7075	2
5.38445	3.53616	2
4.26911	5.94057	2
4.40238	7.05366	2
5.0853	4.71737	2
4.28062	6.87323	2
5.20847	7.5106	2
4.41394	6.25454	2
4.46667	4.89156	2
4.53939	6.65973	2
5.58561	6.09138	2
5.09362	4.73319	2
4.9747	4.52646	2
5.36856	7.33508	2
4.72134	6.326	2
5.44499	5.86261	2
5.40925	4.09354	2
5.59103	5.80672	2
4.77979	6.2265	2
5.42408	5.74453	2
5.06411	5.13487	2
4.5056	7.37052	2
4.63637	5.05831	2
4.87705	7.0911	2
5.04844	5.46924	2
5.06446	5.75729	2
5.32976	5.51227	2
5.21153	4.40028	2
5.00131	5.72414	2
5.23586	4.8613	2
5.54402	2.96063	2
4.43975	7.08718	2
4.87118	7.87217	2
4.54988	8.86081	2
4.88549	6.06534	2
5.3076	7.90659	2
4.66834	4.65183	2
4.38456	5.30778	2
4.97521	7.58061	2
4.52009	4.80143	2
5.86253	5.72931	2
4.81463	5.85589	2
5.2379	4.94204	2
4.52985	5.94681	2
5.65257	7.48	2
4.95344	5.23791	2
5.76863	5.59175	2
4.33677	6.96695	2
5.58971	7.07073	2
4.77275	7.1297	2
5.19293	5.89359	2
5.721	7.29402	2
5.39812	6.71146	2
5.20226	5.42608	2
5.01449	6.17726	2
5.10603	8.59356	2
4.78445	5.95763	2
4.50902	5.15792	2
4.22547	6.34511	2
5.23221	6.79642	2
4.71204	7.44242	2
4.58494	6.85843	2
4.99637	5.12375	2
4.44253	6.99428	2
4.56245	6.29561	2
5.10745	6.56762	2
4.9805	7.37405	2
4.42613	5.17539	2
5.43061	6.85677	2
5.33199	7.0893	2
4.44602	6.40833	2
5.04538	4.07458	2
4.48553	4.89635	2
5.46815	4.91432	2
4.20266	4.9204	2
5.4578	6.62212	2
5.07096	5.17586	2
6.01152	7.92769	2
5.3233	6.86179	2
4.75253	6.22102	2
4.42401	6.91014	2
5.02752	5.7446	2
5.46369	4.80801	2
5.22197	6.90172	2
4.604	5.89816	2
5.20231	6.55774	2
4.6303	4.57091	2
5.15922	6.91436	2
4.87806	3.87981	2
4.37677	6.88559	2
4.71254	5.66846	2
4.35252	6.59609	2
5.5943	4.67109	2
5.34927	7.53944	2
5.13175	6.36168	2
4.93934	7.06388	2
5.8173	5.76569	2
5.07402	6.97722	2
4.44098	4.23677	2
5.05449	4.63784	2
4.95591	6.9207	2
